"89","Advokaiser","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Simon Belmont","Sans","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Tails","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Alucard","Kefka","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Riku","Auron","Sub-Zero","Luigi","Tails","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Sora","Kefka","Bowser","Kirby","Squall Leonhart","Fox McCloud","Geralt","Auron","Luigi","Tifa Lockheart","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Kirby","Squall Leonhart","Auron","Tifa Lockheart","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Kirby","Auron","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Mario","Crono","Samus Aran","Cloud Strife","Solid Snake","Link","Cloud Strife","Cloud Strife","Link","2400000","48","0","41","14","0"
"90","BlackTurtle","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Wario","Yoshi","James Sunderland","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","L-Block","Kazuma Kiryu","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Ramza Beoulve","Metal Sonic","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Riku","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Tails","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Draven","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Quiet","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Master Hand","Yoshi","Pikachu","Sora","Big Boss","Yuna","L-Block","2B","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","D. Va","Aerith Gainsborough","Ryu Hayabusa","Sans","Auron","Sub-Zero","Luigi","Master Chief","Tifa Lockheart","Mega Man X","Sephiroth","Draven","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Yoshi","Sora","Yuna","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Sans","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Zero","Sora","Bowser","Squall Leonhart","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Bowser","Squall Leonhart","Mega Man X","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Mario","Mega Man","Samus Aran","Mega Man","Solid Snake","Link","Solid Snake","Mario","Link","2301942","45","0","107","32","0"
"91","PumpkinCoach","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Victor Sullivan","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Princess Peach","Yuna","L-Block","Kazuma Kiryu","2B","Shadow the Hedgehog","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","Metal Sonic","Zelda","D. Va","Jill Valentine","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Goro Majima","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Princess Peach","L-Block","Shadow the Hedgehog","Bowser","Ike","Kirby","Squall Leonhart","Zelda","Jill Valentine","Aerith Gainsborough","Geralt","Riku","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Commander Shepard","KOS-MOS","Ganondorf","Leon Kennedy","Zero","Pikachu","Sora","L-Block","Bowser","Kirby","Zelda","Aerith Gainsborough","Geralt","Auron","Luigi","Mega Man X","Sephiroth","Commander Shepard","Ganondorf","Pikachu","Sora","Bowser","Zelda","Geralt","Mega Man X","Sephiroth","Link","Pikachu","Cloud Strife","Bowser","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Mega Man","Sora","Zelda","Mega Man X","Link","Bowser","Solid Snake","Mario","Pikachu","Cloud Strife","Zelda","Mega Man X","Link","Mario","Cloud Strife","Mega Man X","Cloud Strife","Solid Snake","Link","Solid Snake","Mario","Link","2199612","41","0","146","40","0"
"92","Turnsniper","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Tidus","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kefka","2B","Charizard","Ike","Kirby","Squall Leonhart","Zelda","D. Va","Waluigi","Simon Belmont","Sans","Auron","Sub-Zero","Luigi","Nathan Drake","Mewtwo","Mega Man X","Sephiroth","Lara Croft","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Sora","Yuna","Charizard","Kirby","Zelda","Waluigi","Sans","Auron","Luigi","Mewtwo","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Charizard","Zelda","Auron","Mewtwo","Sephiroth","Link","Mega Man","Cloud Strife","Charizard","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Crono","Zelda","Mewtwo","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Charizard","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Mega Man","Samus Aran","Cloud Strife","Mario","Link","Mario","Solid Snake","Link","1250000","48","0","41","28","0"
"94","SwiftyDC","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Donkey Kong","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Monika","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Shadow the Hedgehog","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Riku","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Quiet","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Monika","Yoshi","Pikachu","Sora","Big Boss","Alucard","Kefka","Shadow the Hedgehog","Bowser","Ike","Kirby","Squall Leonhart","Zelda","D. Va","Aerith Gainsborough","Geralt","Riku","Auron","Sub-Zero","Luigi","Master Chief","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","Quiet","Ganondorf","Leon Kennedy","Zero","Pikachu","Big Boss","Alucard","Bowser","Kirby","Zelda","Aerith Gainsborough","Geralt","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Big Boss","Bowser","Zelda","Geralt","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Bowser","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Mario","Mega Man","Samus Aran","Cloud Strife","Solid Snake","Link","Cloud Strife","Cloud Strife","Link","2808420","49","0","21","27","0"
"95","raytan","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Princess Peach","Yuna","Kefka","Kazuma Kiryu","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Estelle Bright","Kirby","Squall Leonhart","Ramza Beoulve","Metal Sonic","Zelda","Aloy","Jill Valentine","Captain Toad","Waluigi","Geralt","Simon Belmont","Sans","Bayonetta","Auron","Vincent Valentine","Shulk","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","King Dedede","Mega Man X","Sephiroth","Captain Falcon","Draven","Lara Croft","Ryu","Commander Shepard","Ellie","Aqua","Lightning","Ganondorf","Vivi","Tidus","Zero","Noctis Lucis Caelum","Yoshi","Pikachu","Pokemon Trainer Red","Big Boss","Yuna","Kefka","2B","Bowser","Ike","Kirby","Squall Leonhart","Zelda","Jill Valentine","Waluigi","Geralt","Sans","Auron","Shulk","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Draven","Ryu","Ellie","Lightning","Tidus","Zero","Pikachu","Pokemon Trainer Red","Yuna","Bowser","Ike","Squall Leonhart","Jill Valentine","Sans","Shulk","Luigi","Tifa Lockheart","Draven","Ryu","Tidus","Pikachu","Pokemon Trainer Red","Bowser","Squall Leonhart","Shulk","Luigi","Draven","Link","Pikachu","Cloud Strife","Bowser","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Mega Man","Pokemon Trainer Red","Squall Leonhart","Draven","Link","Bowser","Solid Snake","Mario","Pikachu","Cloud Strife","Sonic the Hedgehog","Draven","Bowser","Mario","Pikachu","Draven","Link","Solid Snake","Bowser","Link","Link","Link","486025","41","0","146","58","0"
"96","foxhead84","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kefka","2B","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Bayonetta","Auron","Sub-Zero","Luigi","Master Chief","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Sora","Kefka","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Geralt","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Kirby","Squall Leonhart","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Kirby","Squall Leonhart","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Crono","Samus Aran","Cloud Strife","Mario","Link","Cloud Strife","Solid Snake","Link","2200000","51","0","5","12","0"
"97","handsomeboy","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","L-Block","Kazuma Kiryu","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Waluigi","Geralt","Ryu Hayabusa","Sans","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Pokemon Trainer Red","Big Boss","Alucard","L-Block","2B","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Waluigi","Geralt","Riku","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Vivi","Zero","Pikachu","Big Boss","Alucard","Bowser","Kirby","Squall Leonhart","Fox McCloud","Riku","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Vivi","Pikachu","Big Boss","Bowser","Squall Leonhart","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Bowser","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Vivi","Crono","Squall Leonhart","Luigi","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Bowser","Sonic the Hedgehog","Samus Aran","Link","Mario","Bowser","Samus Aran","Cloud Strife","Solid Snake","Link","Solid Snake","Solid Snake","Solid Snake","2345678","44","0","121","24","0"
"98","A worlds envy","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Donkey Kong","Leon Kennedy","Zero","Knuckles the Echidna","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Princess Peach","Yuna","Kefka","Bomberman","2B","Shadow the Hedgehog","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Ramza Beoulve","Metal Sonic","Zelda","D. Va","Jill Valentine","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Bayonetta","Auron","Magus","Shulk","Claire Redfield","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Metal Man","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Noctis Lucis Caelum","Yoshi","Kratos","Sora","Big Boss","Yuna","Kefka","Shadow the Hedgehog","Bowser","Ike","Kirby","Squall Leonhart","Zelda","Jill Valentine","Aerith Gainsborough","Ryu Hayabusa","Bayonetta","Auron","Shulk","Luigi","Master Chief","Mewtwo","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Leon Kennedy","Zero","Kratos","Sora","Kefka","Bowser","Kirby","Squall Leonhart","Jill Valentine","Ryu Hayabusa","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Leon Kennedy","Kratos","Sora","Kirby","Squall Leonhart","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Leon Kennedy","Sora","Auron","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Sephiroth","Link","Mario","Crono","Sephiroth","Cloud Strife","Solid Snake","Link","Cloud Strife","Cloud Strife","Link","1234567","45","0","107","40","0"
"99","Haste2","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","John Marston","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Alucard","Yuna","L-Block","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Alucard","L-Block","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Ryu Hayabusa","Bayonetta","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Sora","L-Block","Bowser","Kirby","Squall Leonhart","Fox McCloud","Ryu Hayabusa","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Vivi","Pikachu","Sora","Bowser","Squall Leonhart","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Bowser","Squall Leonhart","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Crono","Samus Aran","Cloud Strife","Mario","Link","Mario","Mario","Link","2900007","48","0","41","18","0"
"100","ChichiriMuyo","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Victor Sullivan","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Alucard","Yuna","L-Block","Kazuma Kiryu","2B","Shadow the Hedgehog","Charizard","Bowser","Phoenix Wright","Joel","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","Metal Sonic","Zelda","D. Va","Jill Valentine","Captain Toad","Waluigi","Geralt","Ryu Hayabusa","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","GlaDOS","King Dedede","Mega Man X","Sephiroth","Captain Falcon","Draven","Lara Croft","Ryu","Commander Shepard","Ellie","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Master Hand","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kazuma Kiryu","Shadow the Hedgehog","Bowser","Joel","Kirby","Squall Leonhart","Zelda","D. Va","Captain Toad","Geralt","Bayonetta","Vincent Valentine","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Draven","Ryu","Ellie","Dante","Vivi","Zero","Yoshi","Sora","Yuna","Bowser","Kirby","Zelda","D. Va","Geralt","Vincent Valentine","Luigi","Tifa Lockheart","Sephiroth","Ryu","Vivi","Zero","Sora","Bowser","D. Va","Vincent Valentine","Tifa Lockheart","Sephiroth","Link","Mega Man","Cloud Strife","Crono","D. Va","Sonic the Hedgehog","Samus Aran","Mario","Vivi","Sora","Solid Snake","Sephiroth","Link","Cloud Strife","D. Va","Mario","Mega Man","Crono","Solid Snake","Sephiroth","Link","D. Va","Mega Man","Sephiroth","Cloud Strife","Mario","D. Va","Mario","Link","D. Va","250000","41","0","146","51","0"
"101","voltch","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Noctis Lucis Caelum","Monika","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Princess Peach","Yuna","L-Block","Kazuma Kiryu","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Ramza Beoulve","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Tails","Tifa Lockheart","Mewtwo","King Dedede","Mega Man X","Sephiroth","Captain Falcon","Draven","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Monika","Yoshi","Pikachu","Sora","Big Boss","Yuna","L-Block","2B","Bowser","Ike","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Sans","Auron","Sub-Zero","Luigi","Master Chief","Tifa Lockheart","Mega Man X","Sephiroth","Draven","Ryu","Aqua","Ganondorf","Leon Kennedy","Monika","Pikachu","Sora","Yuna","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Geralt","Auron","Luigi","Tifa Lockheart","Sephiroth","Ryu","Ganondorf","Monika","Sora","Bowser","Squall Leonhart","Auron","Tifa Lockheart","Sephiroth","Link","Monika","Cloud Strife","Bowser","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Mega Man","Crono","Squall Leonhart","Sephiroth","Link","Bowser","Solid Snake","Mario","Monika","Cloud Strife","Sonic the Hedgehog","Sephiroth","Link","Mario","Monika","Sephiroth","Monika","Solid Snake","Link","Monika","Monika","Monika","0","43","0","134","39","0"
"102","firefdr","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Victor Sullivan","Donkey Kong","Leon Kennedy","Zero","Zidane Tribal","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Alucard","Kefka","Ness","Charizard","Phoenix Wright","Kirby","Squall Leonhart","Zelda","D. Va","Aerith Gainsborough","Geralt","Sans","Auron","Sub-Zero","Luigi","Nathan Drake","Mewtwo","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Vivi","Zero","Pikachu","Sora","Kefka","Charizard","Kirby","Zelda","Aerith Gainsborough","Sans","Auron","Luigi","Mewtwo","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Charizard","Zelda","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Charizard","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Sora","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Charizard","Sonic the Hedgehog","Samus Aran","Link","Mario","Mega Man","Samus Aran","Cloud Strife","Solid Snake","Link","Cloud Strife","Mario","Link","88888888","49","0","21","19","0"
"103","tyder21","Dante","Chloe Price","Spyro the Dragon","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","Ellie","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kefka","2B","Charizard","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Bayonetta","Auron","Sub-Zero","Luigi","Master Chief","Tifa Lockheart","Mega Man X","Sephiroth","Lara Croft","Ryu","Aqua","Ganondorf","Leon Kennedy","Zero","Pikachu","Sora","Kefka","Charizard","Kirby","Squall Leonhart","Aerith Gainsborough","Geralt","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Charizard","Squall Leonhart","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Charizard","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Crono","Squall Leonhart","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Mario","Mega Man","Samus Aran","Cloud Strife","Solid Snake","Link","Solid Snake","Mario","Link","32133","49","0","21","19","0"
